Id,Address_State,Application_Type,Emp_Length,Emp_Title,Grade,Home_Ownership,Issue_Date,Last_Credit_Pull_Date,Last_Payment_Date,Loan_Status,Next_Payment_Date,Member_Id,Purpose,Sub_Grade,Term,Verification_Status,Annual_Income,Dti,Installment,Int_Rate,Loan_Amount,Total_Acc,Total_Payment
390765,Maryland,INDIVIDUAL,3 years,Rummel Klepper And Kahl,A,MORTGAGE,4/9/2021,3/10/2021,2/10/2021,Fully Paid,3/10/2021,426115,Car,A3, 36 months,Not Verified,60000,0.0036,313.37,0.08,10000,11,10513
1026512,Texas,INDIVIDUAL,4 years,Aramark,A,MORTGAGE,11/11/2021,11/14/2021,12/14/2021,Fully Paid,1/14/2022,1255698,Car,A1, 36 months,Not Verified,66000,0.0118,91.31,0.0603,3000,23,3287
471543,Florida,INDIVIDUAL,4 years,Sarasota Memorial Hospital,A,MORTGAGE,12/9/2021,8/11/2021,8/11/2021,Fully Paid,9/11/2021,595343,Car,A1, 36 months,Not Verified,241875,0.064,494.4,0.0705,16000,24,17370
873529,New York,INDIVIDUAL,4 years,Jefferson Lewis Boces,A,MORTGAGE,9/11/2021,9/15/2021,9/14/2021,Fully Paid,10/14/2021,1087835,Car,A1, 36 months,Not Verified,24000,0.067,39.21,0.0542,1300,46,1411
550334,Virginia,INDIVIDUAL,4 years,Fairfax County Govt.,A,MORTGAGE,7/10/2021,5/16/2021,3/11/2021,Fully Paid,4/11/2021,709388,Car,A2, 36 months,Not Verified,96000,0.0829,138.46,0.0676,4500,28,4613
361816,California,INDIVIDUAL,4 years,Perot Systems,A,MORTGAGE,11/8/2021,5/16/2021,11/11/2021,Fully Paid,12/11/2021,370608,Car,A3, 36 months,Not Verified,90000,0.0428,156.69,0.08,5000,12,5641
399481,Florida,INDIVIDUAL,4 years,Martin County School District,A,MORTGAGE,5/9/2021,3/16/2021,5/12/2021,Fully Paid,6/12/2021,442237,Car,A3, 36 months,Not Verified,81804,0.0898,282.03,0.08,9000,30,10153
446873,California,INDIVIDUAL,4 years,Sacramento Child Advocates,A,MORTGAGE,10/9/2021,1/16/2021,2/12/2021,Fully Paid,3/12/2021,546914,Car,A4, 36 months,Not Verified,28880,0.1596,63.23,0.0859,2000,12,2260
887905,Virginia,INDIVIDUAL,5 years,City Of Richmond,A,MORTGAGE,9/11/2021,5/16/2021,10/14/2021,Fully Paid,11/14/2021,1104233,Car,A1, 36 months,Not Verified,51000,0.1753,121.75,0.0603,4000,15,4383
834628,Georgia,INDIVIDUAL,5 years,Le Clos,A,MORTGAGE,8/11/2021,5/16/2021,8/14/2021,Fully Paid,9/14/2021,1044500,Car,A1, 36 months,Not Verified,49000,0.0585,105.56,0.0542,3500,16,3800
803977,Washington,INDIVIDUAL,5 years,Bellevue School District,A,MORTGAGE,7/11/2021,5/16/2021,7/14/2021,Fully Paid,8/14/2021,1009793,Car,A1, 36 months,Not Verified,42000,0.044,180.96,0.0542,6000,31,6515
460501,Georgia,INDIVIDUAL,5 years,American Home Shield,A,MORTGAGE,11/9/2021,1/12/2021,4/11/2021,Fully Paid,5/11/2021,574859,Car,A2, 36 months,Not Verified,50000,0.0317,155.3,0.074,5000,32,5398
500124,Arizona,INDIVIDUAL,5 years,St Microelectronics,A,MORTGAGE,4/10/2021,2/13/2021,2/13/2021,Fully Paid,3/13/2021,642219,Car,A3, 36 months,Not Verified,85000,0.0329,247.52,0.0714,8000,32,8906
421959,Georgia,INDIVIDUAL,5 years,Us Air Force,A,MORTGAGE,7/9/2021,5/10/2021,5/10/2021,Fully Paid,6/10/2021,496234,Car,A4, 36 months,Not Verified,50000,0.0833,95.85,0.0932,3000,28,3189
1040942,Pennsylvania,INDIVIDUAL,5 years,Agusta Westland,A,MORTGAGE,12/11/2021,7/13/2021,7/13/2021,Fully Paid,8/13/2021,1271153,Car,A4, 36 months,Not Verified,139200,0.2009,187.75,0.079,6000,31,6395
694067,New York,INDIVIDUAL,6 years,Faztec Industries,A,MORTGAGE,3/11/2021,3/14/2021,3/14/2021,Fully Paid,4/14/2021,884942,Car,A1, 36 months,Not Verified,57600,0.0725,120.64,0.0542,4000,24,4343
720394,Nevada,INDIVIDUAL,6 years,Washoe County School District,A,MORTGAGE,4/11/2021,4/13/2021,3/13/2021,Fully Paid,4/13/2021,914846,Car,A3, 36 months,Not Verified,37459,0.0061,172.71,0.0692,5600,8,6130
360506,Georgia,INDIVIDUAL,6 years,Classic Center,A,MORTGAGE,11/8/2021,11/11/2021,11/11/2021,Fully Paid,12/11/2021,368318,Car,A3, 36 months,Not Verified,58500,0.0507,125.35,0.08,4000,19,4512
673841,California,INDIVIDUAL,6 years,Templeton Steel,A,MORTGAGE,2/11/2021,7/13/2021,9/11/2021,Fully Paid,10/11/2021,861281,Car,A4, 36 months,Not Verified,60000,0.014,94.59,0.0729,3050,12,3170
667916,New York,INDIVIDUAL,7 years,Nys Dept. Of Environmental Conservation,A,MORTGAGE,2/11/2021,2/14/2021,2/14/2021,Fully Paid,3/14/2021,853863,Car,A1, 36 months,Not Verified,65000,0.1429,180.96,0.0542,6000,33,6515
708650,Florida,INDIVIDUAL,7 years,Centurylink,A,MORTGAGE,3/11/2021,12/13/2021,12/13/2021,Fully Paid,1/13/2022,901168,Car,A3, 36 months,Not Verified,72000,0.0217,154.21,0.0692,5000,11,5543
608757,California,INDIVIDUAL,7 years,"J.F. Shea Co., Inc.",A,MORTGAGE,11/10/2021,5/16/2021,11/13/2021,Fully Paid,12/13/2021,780895,Car,A5, 36 months,Not Verified,123000,0.234,280.61,0.0691,15000,50,10102
645985,California,INDIVIDUAL,8 years,Hunter Industries,A,MORTGAGE,1/11/2021,2/15/2021,2/13/2021,Fully Paid,3/13/2021,826524,Car,A1, 36 months,Not Verified,110000,0.0524,235.25,0.0542,7800,27,8388
784380,South Carolina,INDIVIDUAL,8 years,Carolina Engine,A,MORTGAGE,6/11/2021,12/15/2021,5/12/2021,Fully Paid,6/12/2021,987587,Car,A1, 36 months,Not Verified,48000,0.109,135.72,0.0542,4500,28,4680
863309,Connecticut,INDIVIDUAL,8 years,"Stafford Family Chiropractic, Llc",A,MORTGAGE,9/11/2021,9/14/2021,9/14/2021,Fully Paid,10/14/2021,1076434,Car,A2, 36 months,Not Verified,77040,0.205,179.47,0.0599,5900,30,6461
831388,Ohio,INDIVIDUAL,8 years,Vitas Healthcare Corp.,A,MORTGAGE,8/11/2021,8/14/2021,8/14/2021,Fully Paid,9/14/2021,1040609,Car,A4, 36 months,Not Verified,60000,0.2712,62.21,0.0749,2000,31,2239
726906,Virginia,INDIVIDUAL,8 years,Mary Washington Hospital,A,MORTGAGE,4/11/2021,12/15/2021,2/13/2021,Fully Paid,3/13/2021,922378,Car,A4, 36 months,Not Verified,40560,0.0737,93.03,0.0729,3000,47,3292
749594,California,INDIVIDUAL,9 years,Town Of Apple Valley,A,MORTGAGE,5/11/2021,5/14/2021,5/14/2021,Fully Paid,6/14/2021,948842,Car,A1, 36 months,Not Verified,60000,0.15,108.58,0.0542,3600,41,3909
1039551,California,INDIVIDUAL,9 years,Townsend Design,A,MORTGAGE,11/11/2021,5/16/2021,12/14/2021,Fully Paid,1/14/2022,1269489,Car,A1, 36 months,Not Verified,54960,0.1085,167.4,0.0603,5500,15,6026
725132,Delaware,INDIVIDUAL,9 years,Astrazeneca Pharmaceuticals,A,MORTGAGE,4/11/2021,5/13/2021,4/13/2021,Fully Paid,5/13/2021,920343,Car,A5, 36 months,Not Verified,84000,0.1734,183.97,0.0766,5900,31,6534
759237,Missouri,INDIVIDUAL,< 1 year,Tri-River Design & Construction,A,MORTGAGE,5/11/2021,5/14/2021,6/14/2021,Fully Paid,7/14/2021,959469,Car,A1, 36 months,Not Verified,65000,0.1927,120.64,0.0542,4000,20,4343
388170,Florida,INDIVIDUAL,< 1 year,Amg Imaging Supplies,A,MORTGAGE,3/9/2021,5/15/2021,4/12/2021,Fully Paid,5/12/2021,421436,Car,A1, 36 months,Not Verified,50004,0.101,372.55,0.0737,12000,31,13412
455641,Connecticut,INDIVIDUAL,< 1 year,College Of Westchester,A,MORTGAGE,2/10/2021,10/15/2021,3/13/2021,Fully Paid,4/13/2021,565159,Car,A5, 36 months,Not Verified,52000,0.0909,312.81,0.0788,10000,20,11277
1031003,Texas,INDIVIDUAL,10+ years,At&T,A,MORTGAGE,11/11/2021,11/14/2021,12/14/2021,Fully Paid,1/14/2022,1260425,Car,A1, 36 months,Not Verified,115000,0.0271,121.75,0.0603,4000,22,4383
396521,Massachusetts,INDIVIDUAL,3 years,Harvard University,A,MORTGAGE,5/9/2021,10/15/2021,6/10/2021,Fully Paid,7/10/2021,436823,Car,A3, 36 months,Not Verified,99996,0.0432,250.69,0.08,8000,18,8551
808963,Illinois,INDIVIDUAL,5 years,Primus Express Inc,A,MORTGAGE,7/11/2021,7/14/2021,7/14/2021,Fully Paid,8/14/2021,1015737,Car,A1, 36 months,Not Verified,60000,0.2096,150.8,0.0542,5000,34,5429
1044077,Florida,INDIVIDUAL,1 year,"E-Z-Go, Textron",A,MORTGAGE,11/11/2021,5/16/2021,12/14/2021,Fully Paid,1/14/2022,1274416,Car,A2, 36 months,Not Verified,45000,0.1632,92.12,0.0662,3000,23,3316
697609,Texas,INDIVIDUAL,1 year,Etmc Carthage,A,MORTGAGE,3/11/2021,11/14/2021,3/14/2021,Fully Paid,4/14/2021,888953,Car,A4, 36 months,Not Verified,40000,0.1041,124.04,0.0729,4000,12,4465
757255,Florida,INDIVIDUAL,1 year,Florida Farm Bureau Insurance Company,A,MORTGAGE,6/11/2021,6/14/2021,6/14/2021,Fully Paid,7/14/2021,957278,Car,A5, 36 months,Not Verified,55000,0.1647,252.51,0.0849,8000,27,9090
713504,Virginia,INDIVIDUAL,1 year,Graham Packaging Inc.,A,MORTGAGE,4/11/2021,5/16/2021,4/14/2021,Fully Paid,5/14/2021,906743,Car,A5, 36 months,Not Verified,72000,0.1887,65.48,0.0766,2100,39,2357
472636,Virginia,INDIVIDUAL,10+ years,Prince William County Schools,A,MORTGAGE,1/10/2021,2/13/2021,1/13/2021,Fully Paid,2/13/2021,596860,Car,A1, 36 months,Not Verified,75000,0.0173,247.2,0.0705,8000,24,8900
764852,Ohio,INDIVIDUAL,10+ years,Alliance Datg,A,MORTGAGE,5/11/2021,6/14/2021,6/14/2021,Fully Paid,7/14/2021,965621,Car,A1, 36 months,Not Verified,85000,0.0476,180.96,0.0542,6000,22,6515
552448,Missouri,INDIVIDUAL,10+ years,"Hodgdon Powder Company, Inc.",A,MORTGAGE,7/10/2021,9/15/2021,2/13/2021,Fully Paid,3/13/2021,711857,Car,A2, 36 months,Not Verified,70000,0.101,135.38,0.0676,4400,15,4858
668787,New York,INDIVIDUAL,10+ years,Metropolitan Museum Of Art,A,MORTGAGE,2/11/2021,2/14/2021,2/14/2021,Fully Paid,3/14/2021,855127,Car,A2, 36 months,Not Verified,48000,0.104,150.88,0.0579,4975,11,5432
508736,Pennsylvania,INDIVIDUAL,10+ years,Sarnoff Corporation,A,MORTGAGE,4/10/2021,8/12/2021,8/12/2021,Fully Paid,9/12/2021,656465,Car,A2, 36 months,Not Verified,73400,0.0281,64.62,0.0676,2100,28,2306
719399,Missouri,INDIVIDUAL,10+ years,Irs,A,MORTGAGE,4/11/2021,10/15/2021,10/11/2021,Fully Paid,11/11/2021,913732,Car,A2, 36 months,Not Verified,68800,0.1387,145.57,0.0579,4800,46,4930
707303,West Virginia,INDIVIDUAL,10+ years,Champion Industries-Cpc Printing,A,MORTGAGE,3/11/2021,3/16/2021,1/13/2021,Fully Paid,2/13/2021,899636,Car,A2, 36 months,Not Verified,40000,0.0885,121.31,0.0579,4000,31,4299
788944,Illinois,INDIVIDUAL,10+ years,Oncology Specialists,A,MORTGAGE,6/11/2021,7/14/2021,7/14/2021,Fully Paid,8/14/2021,992748,Car,A2, 36 months,Not Verified,65500,0.2255,91.26,0.0599,3000,34,3285
597469,Illinois,INDIVIDUAL,10+ years,Finley Hospital,A,MORTGAGE,10/10/2021,8/11/2021,8/11/2021,Fully Paid,9/11/2021,766903,Car,A2, 36 months,Not Verified,52800,0.1527,59.23,0.0676,1925,43,2013
987462,Kentucky,INDIVIDUAL,10+ years,Welborn Floral,A,MORTGAGE,10/11/2021,1/15/2021,10/14/2021,Fully Paid,11/14/2021,1211442,Car,A3, 36 months,Not Verified,60000,0.0858,248.89,0.0751,8000,52,8936
661158,Arizona,INDIVIDUAL,2 years,Truenorth Insurance Companies,A,MORTGAGE,1/11/2021,5/16/2021,2/14/2021,Fully Paid,3/14/2021,845559,Car,A1, 36 months,Not Verified,105000,0.0514,150.8,0.0542,5000,20,5429
1010097,Michigan,INDIVIDUAL,2 years,Vogel Plumbing,A,MORTGAGE,11/11/2021,1/16/2021,3/12/2021,Fully Paid,4/12/2021,1236893,Car,A1, 36 months,Not Verified,60000,0.1446,45.66,0.0603,1500,35,1529
484323,New Jersey,INDIVIDUAL,2 years,Control Point Assoc,A,MORTGAGE,6/10/2021,2/16/2021,7/13/2021,Fully Paid,8/13/2021,616593,Car,A1, 36 months,Not Verified,52000,0.1452,146.88,0.0639,4800,28,5288
489841,New Jersey,INDIVIDUAL,2 years,Interfaith Medical Center,A,MORTGAGE,3/10/2021,5/11/2021,5/11/2021,Fully Paid,6/11/2021,625184,Car,A5, 36 months,Not Verified,69000,0.2297,344.09,0.0788,11000,59,11796
1022407,Louisiana,INDIVIDUAL,3 years,Larry Grayson Trucking,A,MORTGAGE,11/11/2021,4/15/2021,8/13/2021,Fully Paid,9/13/2021,1251195,Car,A2, 36 months,Not Verified,76800,0.1034,184.23,0.0662,6000,27,6514
1027067,Michigan,INDIVIDUAL,3 years,K&K Transport Services,A,MORTGAGE,11/11/2021,5/16/2021,12/14/2021,Fully Paid,1/14/2022,1256261,Car,A2, 36 months,Not Verified,70000,0.2038,237.96,0.0662,7750,26,8566
466091,New York,INDIVIDUAL,3 years,New York State Dec,A,MORTGAGE,12/9/2021,2/14/2021,12/12/2021,Fully Paid,1/12/2022,585294,Car,A2, 36 months,Not Verified,60000,0.1276,139.77,0.074,4500,33,5032
737488,Texas,INDIVIDUAL,3 years,D4D Technologies,A,MORTGAGE,4/11/2021,2/14/2021,2/14/2021,Fully Paid,3/14/2021,934676,Car,A3, 36 months,Not Verified,99400,0.089,185.05,0.0692,6000,38,6655
839671,Maryland,INDIVIDUAL,4 years,Onyx Power,A,MORTGAGE,8/11/2021,5/16/2021,8/14/2021,Fully Paid,9/14/2021,1049845,Car,A2, 36 months,Not Verified,96000,0.016,292.01,0.0599,9600,11,10512
644846,New York,INDIVIDUAL,4 years,Storms Ford Lincoln,A,MORTGAGE,1/11/2021,10/15/2021,1/14/2021,Fully Paid,2/14/2021,825145,Car,A2, 36 months,Not Verified,95000,0.0728,242.62,0.0579,8000,43,8734
511422,Wisconsin,INDIVIDUAL,4 years,Van Galder Bus Co.,A,MORTGAGE,5/10/2021,3/16/2021,5/13/2021,Fully Paid,6/13/2021,660596,Car,A3, 36 months,Not Verified,45000,0.048,46.41,0.0714,1500,29,1671
840046,Colorado,INDIVIDUAL,5 years,Canyon View Vineyard Church,A,MORTGAGE,8/11/2021,5/16/2021,7/14/2021,Fully Paid,8/14/2021,1050351,Car,A1, 36 months,Not Verified,60000,0.0188,60.32,0.0542,2000,29,2171
470186,Washington,INDIVIDUAL,5 years,Peak Cms,A,MORTGAGE,1/10/2021,2/13/2021,1/13/2021,Fully Paid,2/13/2021,593497,Car,A2, 36 months,Not Verified,72000,0.2152,496.95,0.074,16000,23,17890
810774,Louisiana,INDIVIDUAL,5 years,American Sugar Refining,A,MORTGAGE,7/11/2021,9/15/2021,7/14/2021,Fully Paid,8/14/2021,1017727,Car,A3, 36 months,Not Verified,80000,0.1452,154.37,0.0699,5000,20,5557
591656,New Mexico,INDIVIDUAL,5 years,State Farm Insurance,A,MORTGAGE,10/10/2021,2/13/2021,1/13/2021,Fully Paid,2/13/2021,759924,Car,A4, 36 months,Not Verified,38400,0.1072,186.67,0.0751,6000,13,6641
489630,Illinois,INDIVIDUAL,5 years,Coilcraft,A,MORTGAGE,3/10/2021,9/11/2021,8/11/2021,Fully Paid,9/11/2021,624789,Car,A4, 36 months,Not Verified,52000,0.1048,121.33,0.0751,3900,12,4168
504878,Maryland,INDIVIDUAL,5 years,S.P. Richards,A,MORTGAGE,4/10/2021,6/12/2021,6/12/2021,Fully Paid,7/12/2021,650279,Car,A4, 36 months,Not Verified,100000,0.0803,342.21,0.0751,11000,36,12106
638309,New York,INDIVIDUAL,6 years,Altona Correctional,A,MORTGAGE,12/10/2021,1/14/2021,1/14/2021,Fully Paid,2/14/2021,817666,Car,A1, 36 months,Not Verified,70000,0.0807,180.96,0.0542,6000,45,6515
636676,New York,INDIVIDUAL,6 years,Town Of Cheektowaga,A,MORTGAGE,12/10/2021,1/14/2021,1/14/2021,Fully Paid,2/14/2021,815592,Car,A2, 36 months,Not Verified,51000,0.0137,181.97,0.0579,6000,10,6551
818975,Missouri,INDIVIDUAL,6 years,State Of Missouri,A,MORTGAGE,7/11/2021,11/13/2021,11/13/2021,Fully Paid,12/13/2021,1027019,Car,A2, 36 months,Not Verified,41664,0.1529,121.67,0.0599,4000,26,4254
608997,Utah,INDIVIDUAL,6 years,Avocent Corp,A,MORTGAGE,11/10/2021,10/12/2021,10/12/2021,Fully Paid,11/12/2021,773056,Car,A5, 36 months,Not Verified,97000,0.1018,252.86,0.0691,12975,12,8921
775213,Georgia,INDIVIDUAL,7 years,Porsche Cars N.A,A,MORTGAGE,6/11/2021,6/14/2021,6/14/2021,Fully Paid,7/14/2021,977451,Car,A1, 36 months,Not Verified,68000,0.0145,90.48,0.0542,3000,25,3257
446193,Pennsylvania,INDIVIDUAL,7 years,Compleat Restorations,A,MORTGAGE,10/9/2021,4/16/2021,10/12/2021,Fully Paid,11/12/2021,423921,Car,A2, 36 months,Not Verified,52700,0.1724,124.24,0.074,4000,18,4472
828138,Georgia,INDIVIDUAL,7 years,American Home Shield,A,MORTGAGE,7/11/2021,1/12/2021,1/12/2021,Fully Paid,2/12/2021,1037146,Car,A2, 36 months,Not Verified,55000,0.1462,91.26,0.0599,3000,39,3071
444464,Maryland,INDIVIDUAL,< 1 year,Indus Corporation,A,MORTGAGE,9/9/2021,9/11/2021,11/9/2021,Fully Paid,12/9/2021,541920,Car,A3, 36 months,Not Verified,45000,0.1139,185.76,0.0774,5950,18,5989
481657,New York,INDIVIDUAL,< 1 year,Nyc Transit,A,MORTGAGE,2/10/2021,4/16/2021,5/12/2021,Fully Paid,6/12/2021,612600,Car,A4, 36 months,Not Verified,58000,0.0989,298.65,0.0751,9600,11,10669
997561,Kentucky,INDIVIDUAL,10+ years,S&S Tire,A,MORTGAGE,10/11/2021,12/15/2021,5/12/2021,Fully Paid,6/12/2021,1222660,Car,A3, 36 months,Not Verified,80796,0.1019,155.56,0.0751,5000,29,5061
891766,Oklahoma,INDIVIDUAL,3 years,Eye Care Centers Of America,A,MORTGAGE,9/11/2021,12/15/2021,6/14/2021,Fully Paid,7/14/2021,1108628,Car,A4, 36 months,Not Verified,30000,0.092,159.59,0.079,5100,23,5734
749248,Texas,INDIVIDUAL,7 years,Dematic Corp.,A,MORTGAGE,5/11/2021,5/16/2021,4/13/2021,Fully Paid,5/13/2021,948466,Car,A3, 36 months,Not Verified,73440,0.0559,216.11,0.0699,7000,11,7670
353365,Pennsylvania,INDIVIDUAL,10+ years,Self-Employed,A,MORTGAGE,8/8/2021,8/11/2021,8/11/2021,Fully Paid,9/11/2021,356975,Car,A4, 36 months,Not Verified,26796,0.0658,78.72,0.0832,3000,15,2834
1032953,New York,INDIVIDUAL,10+ years,Ny State,A,MORTGAGE,11/11/2021,10/15/2021,1/12/2021,Fully Paid,2/12/2021,1262713,Car,A5, 36 months,Not Verified,47500,0.1976,111.14,0.089,3500,34,3526
442982,Ohio,INDIVIDUAL,1 year,Bp Corporation North America,A,MORTGAGE,9/9/2021,7/11/2021,8/11/2021,Fully Paid,9/11/2021,538542,Car,A3, 36 months,Not Verified,79000,0.0317,218.54,0.0774,7000,22,7724
888206,Arkansas,INDIVIDUAL,10+ years,Temple Inland,A,MORTGAGE,9/11/2021,11/11/2021,11/11/2021,Fully Paid,12/11/2021,1104499,Car,A2, 36 months,Not Verified,49536,0.0908,159.66,0.0662,5200,29,5229
793476,Kansas,INDIVIDUAL,10+ years,Farrar Corp,A,MORTGAGE,6/11/2021,8/12/2021,8/12/2021,Fully Paid,9/12/2021,997991,Car,A2, 36 months,Not Verified,96000,0.1465,127.76,0.0599,4200,20,4430
777143,Missouri,INDIVIDUAL,10+ years,Lee'S Summit Schools,A,MORTGAGE,6/11/2021,5/16/2021,2/13/2021,Fully Paid,3/13/2021,979595,Car,A3, 36 months,Not Verified,69600,0.131,37.05,0.0699,1200,22,1305
978335,Texas,INDIVIDUAL,3 years,Carefusion,A,MORTGAGE,10/11/2021,2/15/2021,10/12/2021,Fully Paid,11/12/2021,1201393,Car,A1, 36 months,Not Verified,84554.16,0.1524,109.57,0.0603,3600,32,3768
664660,Arizona,INDIVIDUAL,3 years,Transpac Aviation Academy,A,MORTGAGE,2/11/2021,10/11/2021,10/11/2021,Fully Paid,11/11/2021,849849,Car,A1, 36 months,Not Verified,90000,0.1035,90.48,0.0542,3000,30,3099
510217,Pennsylvania,INDIVIDUAL,3 years,Tiaa-Cref,A,MORTGAGE,5/10/2021,7/15/2021,5/13/2021,Fully Paid,6/13/2021,658773,Car,A2, 36 months,Not Verified,85000,0.1276,123.08,0.0676,4000,27,4431
578534,Colorado,INDIVIDUAL,3 years,Holland Hart Llp,A,MORTGAGE,9/10/2021,8/15/2021,9/13/2021,Fully Paid,10/13/2021,743854,Car,A5, 36 months,Not Verified,35100,0.1593,145.46,0.0788,4650,10,5237
795748,Texas,INDIVIDUAL,3 years,Ttuhsc,A,MORTGAGE,6/11/2021,5/16/2021,6/14/2021,Fully Paid,7/14/2021,1000505,Car,A5, 36 months,Not Verified,45600,0.1605,45.77,0.0849,1450,18,1647
660364,California,INDIVIDUAL,6 years,Universal Punch Corp.,A,MORTGAGE,1/11/2021,6/12/2021,6/12/2021,Fully Paid,7/12/2021,844598,Car,A3, 36 months,Not Verified,81504,0.2488,74.02,0.0692,2400,27,2572
869076,Nevada,INDIVIDUAL,6 years,Executive Jet Management,A,MORTGAGE,9/11/2021,4/16/2021,3/13/2021,Fully Paid,4/13/2021,1064045,Car,A4, 36 months,Not Verified,97000,0.0878,186.61,0.0749,6000,20,6527
537890,Massachusetts,INDIVIDUAL,8 years,Valley Plating,A,MORTGAGE,6/10/2021,7/14/2021,7/12/2021,Fully Paid,8/12/2021,694760,Car,A3, 36 months,Not Verified,57000,0.1166,216.59,0.0714,7000,30,7699
441568,Texas,INDIVIDUAL,9 years,Cypress-Fairbanks Isd,A,MORTGAGE,9/9/2021,1/12/2021,1/12/2021,Fully Paid,2/12/2021,535793,Car,A3, 36 months,Not Verified,102996,0.1547,249.75,0.0774,8000,30,8934
784597,Virginia,INDIVIDUAL,1 year,Fleetwood Goldcowyard,A,MORTGAGE,6/11/2021,11/13/2021,9/12/2021,Fully Paid,10/12/2021,963690,Car,A2, 36 months,Not Verified,60000,0.026,228.14,0.0599,7500,30,7911
617174,California,INDIVIDUAL,10+ years,Usa Properties Fund,A,MORTGAGE,11/10/2021,5/16/2021,11/11/2021,Fully Paid,12/11/2021,791294,Car,A2, 36 months,Not Verified,66560,0.0757,127.38,0.0579,4200,29,4394
1004390,Illinois,INDIVIDUAL,2 years,Tony Pai Llc,A,MORTGAGE,10/11/2021,3/13/2021,3/13/2021,Fully Paid,4/13/2021,1230821,Car,A2, 36 months,Not Verified,124800,0.1124,153.52,0.0662,5000,25,5182
594970,Illinois,INDIVIDUAL,2 years,"Ideosity, Inc.",A,MORTGAGE,10/10/2021,2/12/2021,1/12/2021,Fully Paid,2/12/2021,763931,Car,A2, 36 months,Not Verified,120000,0.211,184.61,0.0676,6000,63,6416
577896,West Virginia,INDIVIDUAL,2 years,Aep,A,MORTGAGE,9/10/2021,5/16/2021,3/13/2021,Fully Paid,4/13/2021,743084,Car,A4, 36 months,Not Verified,97200,0.0877,171.11,0.0751,5500,26,6138
427621,Illinois,INDIVIDUAL,4 years,Connectgo Internet Inc,A,MORTGAGE,8/9/2021,11/12/2021,2/12/2021,Fully Paid,3/12/2021,451034,Car,A5, 36 months,Not Verified,100000,0.096,142.98,0.0894,4500,49,5125
607161,California,INDIVIDUAL,5 years,St Joseph,A,MORTGAGE,11/10/2021,6/11/2021,4/11/2021,Fully Paid,5/11/2021,778911,Car,A2, 36 months,Not Verified,60000,0.0398,193.34,0.0579,7200,13,6493
1050591,Texas,INDIVIDUAL,7 years,Westlake Chemical Company,A,MORTGAGE,12/11/2021,2/15/2021,12/14/2021,Fully Paid,1/14/2022,1281827,Car,A2, 36 months,Not Verified,60000,0.1984,128.96,0.0662,4200,29,4642
784065,California,INDIVIDUAL,8 years,Ddi,A,MORTGAGE,6/11/2021,6/14/2021,7/14/2021,Fully Paid,8/14/2021,987239,Car,A3, 36 months,Not Verified,44000,0.0982,111.15,0.0699,3600,21,4001
973462,Missouri,INDIVIDUAL,< 1 year,Shick Usa,A,MORTGAGE,10/11/2021,5/13/2021,5/13/2021,Fully Paid,6/13/2021,1195465,Car,A2, 36 months,Not Verified,54000,0.2227,294.76,0.0662,9600,34,10371
375143,New Jersey,INDIVIDUAL,< 1 year,United Natural Food Inc,A,MORTGAGE,1/9/2021,4/14/2021,2/12/2021,Fully Paid,3/12/2021,397032,Car,A2, 36 months,Not Verified,105000,0.1409,155.96,0.0768,5000,38,5614
737546,Pennsylvania,INDIVIDUAL,1 year,Evolveip,A,MORTGAGE,4/11/2021,2/16/2021,2/12/2021,Fully Paid,3/12/2021,934744,Car,A2, 36 months,Not Verified,71040,0.0764,90.99,0.0579,3000,25,3117
571927,Wyoming,INDIVIDUAL,10+ years,Murphy'S Mountain Jewelers,A,MORTGAGE,8/10/2021,3/14/2021,9/13/2021,Fully Paid,10/13/2021,735661,Car,A3, 36 months,Not Verified,22000,0.1309,222.78,0.0714,7200,15,8020
555691,Washington,INDIVIDUAL,5 years,City Of Hoquiam,A,MORTGAGE,7/10/2021,8/13/2021,8/13/2021,Fully Paid,9/13/2021,715619,Car,A4, 36 months,Not Verified,66000,0.1149,264.45,0.0751,8500,24,9520
563254,Texas,INDIVIDUAL,5 years,L-3 Communications,A,MORTGAGE,8/10/2021,4/11/2021,5/11/2021,Fully Paid,6/11/2021,724759,Car,A3, 36 months,Not Verified,88000,0.0068,123.77,0.0714,4000,22,4117
613392,Virginia,INDIVIDUAL,10+ years,Standex Engraving Llc,B,MORTGAGE,11/10/2021,11/13/2021,12/13/2021,Fully Paid,1/13/2022,786442,Car,B2, 36 months,Not Verified,90000,0.0913,111.71,0.0925,3500,15,4022
582666,New Mexico,INDIVIDUAL,10+ years,City Of Rio Rancho,B,MORTGAGE,9/10/2021,10/13/2021,10/13/2021,Fully Paid,11/13/2021,748779,Car,B2, 36 months,Not Verified,60000,0.2288,166.37,0.1075,5100,29,5989
604494,Florida,INDIVIDUAL,10+ years,Broward County,B,MORTGAGE,10/10/2021,10/14/2021,5/12/2021,Fully Paid,6/12/2021,775520,Car,B4, 36 months,Not Verified,60000,0.0764,309.72,0.0999,9600,12,10687
768960,West Virginia,INDIVIDUAL,10+ years,Leslie Equipment Co.,B,MORTGAGE,5/11/2021,5/14/2021,9/13/2021,Fully Paid,10/13/2021,970363,Car,B5, 36 months,Not Verified,65000,0.0762,149.45,0.1199,4500,6,5316
